centre,heading,left_centre,left_angle,right_centre,right_angle,tracked
"(852.02988505747123, 577.82206896551725)",-0.301060563364,"(887.74899598393563, 556.49899598393574)",0.000478514619233,"(894.08238636363637, 574.99715909090912)",-0.45620406658,True
"(851.73728813559319, 577.92467043314491)",-0.217986387812,"(889.59384615384613, 559.71179487179484)",0.154891063814,"(894.0934489402697, 578.36994219653184)",-0.37798800599,True
"(851.73484848484838, 577.81013257575751)",-0.120647300743,"(891.38565891472854, 563.53779069767438)",0.219941766562,"(894.73884140550797, 582.06172839506166)",-0.261460382407,True
"(851.96926713947983, 578.19763593380617)",-0.0246425262112,"(893.68383838383829, 567.8525252525252)",0.347851137846,"(894.8188608776843, 586.45845004668536)",-0.23503882519,True
"(852.00628019323665, 578.69178743961345)",0.0672653498511,"(895.05904761904753, 572.29809523809513)",0.46434440042,"(894.59360730593596, 590.8547945205479)",-0.134638203689,True
"(852.88808837656086, 579.83861671469742)",0.136249578112,"(895.94827586206895, 576.45977011494256)",0.536598324886,"(894.04469273743018, 594.76350093109863)",-0.0664926521664,True
"(853.40456238361264, 581.02420856610797)",0.191005709273,"(897.03560830860533, 580.07418397626111)",0.725563890436,"(893.51944444444439, 598.16759259259254)",-0.0310452880813,True
"(853.78007346189156, 582.45179063360877)",0.235144819214,"(897.21290944123302, 583.52312138728325)",0.721195086006,"(893.20505617977528, 601.23127340823964)",-0.0299152038408,True
"(854.63115530303014, 583.77651515151513)",0.260376262179,"(897.31871345029242, 585.63255360623771)",0.745590456594,"(892.89012003693438, 603.48661126500463)",0.0298879094023,True
"(855.04229195088681, 585.00227376080034)",0.275444443363,"(898.28080808080801, 587.76161616161608)",0.773239830686,"(893.08908045977012, 605.21647509578543)",0.0567054634802,True
"(855.84950773558364, 586.18893577121423)",0.269916424196,"(899.29191321499002, 588.79092702169623)",0.780311375569,"(894.13786591123687, 606.19924457034938)",0.0441328594835,True
"(858.26808699511753, 587.5064358632934)",0.248320446707,"(900.79141104294479, 588.96932515337426)",0.594222443018,"(896.19850187265911, 606.4428838951311)",-0.0301963341978,True
"(859.12738261273819, 588.13668061366809)",0.216580203267,"(902.27134146341461, 588.27235772357722)",0.637011243227,"(898.38621340887619, 606.13220018885738)",0.0278856517283,True
"(862.53431372549005, 589.00441176470588)",0.1815694929,"(904.56952965235166, 587.33537832310833)",0.60329068761,"(900.94490358126723, 605.44260789715338)",0.0593242599745,True
"(864.14705882352939, 589.34407096171799)",0.138716041528,"(906.45934959349586, 585.91768292682923)",0.519286409374,"(904.1639194139193, 604.26465201465192)",-0.025676355851,True
"(866.7297802711546, 589.28284244974282)",0.107052000936,"(908.60327198363996, 584.35685071574642)",0.575382018857,"(907.30010070493449, 603.06847935548842)",-0.105950110002,True
"(869.82079851439175, 589.02831940575675)",0.0762440621338,"(910.67190775681331, 582.74423480083851)",0.562822606614,"(909.78952668680756, 601.4864048338369)",-0.106302469192,True
"(871.78633654287023, 588.31820265933061)",0.0581543766638,"(912.7680690399136, 581.18338727076593)",0.460013711199,"(912.06686046511629, 600.18410852713168)",-0.132833414241,True
"(874.52488888888888, 587.45377777777776)",0.0473100777944,"(914.54814814814802, 579.78624338624331)",0.446774950386,"(913.83524904214551, 598.87739463601531)",-0.136555750867,True
"(876.08117913832189, 586.49659863945578)",0.0474464259072,"(916.39032258064515, 578.78817204301072)",0.499185641674,"(915.75948103792405, 598.00299401197606)",-0.154814950754,True
"(877.83889630618592, 585.67734757454377)",0.063035964561,"(918.31650893795995, 578.61093585699257)",0.510550259729,"(917.39939024390242, 597.79573170731703)",-0.144072914242,True
"(878.64653243847874, 585.2040268456376)",0.0803059460297,"(919.52222222222213, 578.79111111111104)",0.499161693607,"(918.25870646766157, 598.09452736318406)",-0.111704962345,True
"(880.18774445893087, 585.17340286831814)",0.106944651472,"(921.0625, 579.796875)",0.493655970891,"(919.23302938196548, 599.12968591691993)",-0.120474593945,True
"(881.68115942028976, 585.69927536231876)",0.123864384852,"(923.27457264957252, 581.19337606837598)",0.668889460631,"(920.94117647058829, 600.27156862745096)",-0.0884922313218,True
"(884.2374670184696, 586.36675461741424)",0.151668877405,"(925.52083333333326, 582.86562500000002)",0.617125275773,"(922.51940298507463, 602.02885572139303)",-0.067795358114,True
"(885.38166214995476, 587.46747967479678)",0.168287703059,"(927.64314928425347, 584.97239263803681)",0.620970141967,"(924.38390092879251, 603.7688338493291)",-0.067558931312,True
"(887.56965811965802, 588.69957264957259)",0.179090979846,"(929.31111111111113, 586.61798941798941)",0.561671085203,"(926.05900621118008, 605.30538302277432)",-0.0509987927898,True
"(889.13538988860319, 589.92159383033425)",0.189813668694,"(931.28395061728395, 588.24176954732502)",0.66700724911,"(927.91455696202536, 607.14978902953578)",-0.107189231973,True
"(890.40778341793555, 590.83417935702198)",0.191266732296,"(932.736240913811, 589.20456905503636)",0.607973969967,"(929.19595959595949, 608.17070707070707)",-0.0552026974472,True
"(892.10580645161292, 591.72559139784948)",0.185331931041,"(934.47058823529414, 589.97316821465427)",0.60691254108,"(930.73802242609577, 608.66360856269114)",-0.0378410246296,True
"(893.55991561181429, 592.3324894514767)",0.179677024534,"(935.91434468524244, 590.20949432404541)",0.60263825534,"(932.32928064842952, 609.19047619047615)",-0.0316857776501,True
"(894.5432569974555, 592.39991518235786)",0.175280193273,"(938.07892004153678, 590.2170301142263)",0.669570059124,"(934.34337349397595, 609.34136546184732)",-0.0425729399301,True
"(896.73926116838481, 592.41623711340208)",0.17552336823,"(939.98159509202458, 590.23108384458067)",0.656809712457,"(936.7132725430597, 609.35967578520763)",-0.0673267576317,True
"(899.03831417624519, 592.39378458918691)",0.180837977134,"(942.12654320987656, 590.33744855967075)",0.654168351918,"(938.52232606438201, 609.54724818276213)",-0.0559586410724,True
"(901.49979244499787, 592.36073059360729)",0.186151227865,"(944.01775147928993, 590.37080867850091)",0.609586194791,"(940.36814345991559, 609.67827004219407)",-0.0797677298692,True
"(903.46580645161293, 592.1892473118279)",0.189133950099,"(946.03353658536582, 590.31504065040644)",0.627696586884,"(942.52258064516127, 609.6881720430107)",-0.0917524044994,True
"(905.64545454545453, 592.23073593073593)",0.193658177713,"(947.93558282208585, 590.41206543967269)",0.621311976853,"(944.3983488132094, 609.94324045407632)",-0.0975784397609,True
"(907.0076045627377, 592.2864385297845)",0.200447461834,"(949.29629629629619, 590.87407407407397)",0.651724317044,"(945.73772204806687, 610.15987460815052)",-0.0615864623288,True
"(908.13930348258702, 592.72320217096342)",0.191974851687,"(950.47750511247432, 590.99079754601223)",0.63562528332,"(946.95783132530119, 610.22991967871485)",-0.0347207249779,True
"(909.5408163265306, 593.01062925170061)",0.188178382541,"(951.79769392033529, 591.04716981132071)",0.645716163776,"(948.19959473150948, 610.38297872340422)",-0.0452160608405,True
"(910.8343685300207, 593.7420289855072)",0.179279153734,"(952.70630081300806, 591.23780487804879)",0.628081584987,"(949.59402985074632, 610.8587064676617)",-0.0211816050929,True
"(912.00574712643663, 594.21794871794873)",0.170287398883,"(953.66358024691363, 591.27572016460897)",0.65017810632,"(950.49850746268658, 610.94228855721394)",-0.0552628267973,True
"(912.95838695838688, 594.6349206349206)",0.166868219361,"(954.53101997896943, 591.7118822292324)",0.74754319744,"(951.62620423892088, 611.07321772639682)",-0.0379841065296,True
"(913.50152107779218, 595.1616688396349)",0.15923643982,"(955.39024390243901, 591.92682926829264)",0.695037694969,"(952.54466858789624, 611.39385206532177)",-0.0369216614869,True
"(914.22890025575452, 595.41005967604428)",0.157000846295,"(956.23915343915337, 592.03280423280421)",0.671296974085,"(953.11464354527925, 611.5934489402697)",-0.0389437125818,True
"(914.44049131723841, 595.60779330792036)",0.159576787954,"(957.09061488673137, 592.44228694714127)",0.663923229318,"(953.75586854460084, 611.96525821596242)",-0.0607735147718,True
"(914.4613368283093, 595.78025338575799)",0.163809648185,"(957.45424836601308, 592.92810457516339)",0.650472652251,"(954.45654250238772, 612.34957020057311)",-0.0580945776085,True
"(914.99875776397516, 595.86501035196682)",0.164583391589,"(957.58958333333317, 592.99062500000002)",0.625729944204,"(954.8578154425611, 612.43314500941619)",-0.0415225295328,True
"(915.32743362831854, 596.04635482511583)",0.166297577502,"(957.94375000000002, 593.23854166666661)",0.628918081761,"(954.89786443825437, 612.6490250696379)",-0.069524300425,True
"(915.62538026944799, 596.29291612342456)",0.16758557325,"(958.3186119873817, 593.51419558359623)",0.61132665502,"(955.28664799253033, 613.00373482726422)",-0.0667445811055,True
"(915.62538026944799, 596.29291612342456)",0.16758557325,"(958.3186119873817, 593.51419558359623)",0.61132665502,"(955.28664799253033, 613.00373482726422)",-0.0667445811055,True
"(915.44787472035785, 596.33199105145411)",0.170772786634,"(958.54670912951156, 593.86305732484072)",0.605541748441,"(955.48876404494376, 613.13857677902615)",-0.0435932812125,True
"(915.88536379018603, 596.37774957698809)",0.176202759071,"(958.81948717948717, 594.17128205128199)",0.641059556957,"(955.6178637200735, 613.30294659300182)",-0.0491050532608,True
"(915.88536379018603, 596.37774957698809)",0.176202759071,"(958.81948717948717, 594.17128205128199)",0.641059556957,"(955.6178637200735, 613.30294659300182)",-0.0491050532608,True
"(916.04737070838758, 596.55497609734891)",0.173762082792,"(958.88888888888891, 594.19238683127571)",0.651861478007,"(955.72222222222217, 613.4018518518518)",-0.0675946284366,True
"(916.19300518134719, 596.66148531951637)",0.175350372323,"(958.90853658536582, 594.36686991869908)",0.653161305535,"(955.74837511606302, 613.53203342618383)",-0.0702958536345,True
"(915.95377777777765, 596.63155555555545)",0.175098635656,"(958.98527865404833, 594.31440588853832)",0.682146749358,"(955.73990610328633, 613.60000000000002)",-0.0645481488815,True
"(916.06560986349621, 596.69264641127256)",0.175520998411,"(958.95398773006139, 594.39366053169726)",0.658579027119,"(955.73576097105502, 613.63305322128849)",-0.0673646572319,True
"(915.94249775381843, 596.73764600179697)",0.177036575505,"(958.88819875776403, 594.49482401656314)",0.620521519193,"(955.73694207027529, 613.78347578347575)",-0.0564187837928,True
"(915.97719298245613, 596.76008771929821)",0.176782350416,"(958.91411042944787, 594.42740286298567)",0.630220901827,"(955.7836583101207, 613.87465181058496)",-0.0666621968944,True
"(916.02930883639533, 596.76202974628166)",0.179382137154,"(958.91286727456929, 594.63424518743659)",0.660315547808,"(955.7836583101207, 613.87465181058496)",-0.0666621968944,True
"(915.74711111111105, 596.78399999999999)",0.17956543049,"(958.87869520897038, 594.72375127420992)",0.640719953097,"(955.77397910731236, 613.93922127255462)",-0.0615369098568,True
"(915.74711111111105, 596.78399999999999)",0.180039034023,"(958.87869520897038, 594.72375127420992)",0.640719953097,"(955.83190066857685, 613.99044890162361)",-0.0717686174694,True
"(915.79456855015326, 596.85326325010953)",0.180808711958,"(958.79898989898982, 594.8767676767676)",0.645683295817,"(955.76084949215135, 613.99722991689748)",-0.0574770336111,True
"(915.88759689922483, 596.9013781223083)",0.182276331678,"(958.91894630192496, 595.00810536980748)",0.620901868403,"(955.63949275362313, 614.0534420289855)",-0.0584933177059,True
"(915.88759689922483, 596.9013781223083)",0.182500571922,"(958.91894630192496, 595.00810536980748)",0.620901868403,"(955.67030965391621, 614.07832422586523)",-0.0696526169123,True
"(915.69855832241149, 596.95281782437746)",0.182787601238,"(959.167695473251, 595.170781893004)",0.63459069239,"(955.77595628415304, 614.17850637522758)",-0.0490886233573,True
"(915.86166007905138, 597.11857707509887)",0.181565756461,"(959.1002044989774, 595.32617586912056)",0.661216132796,"(955.65281625115415, 614.15420129270547)",-0.0679190694374,True
"(915.86166007905138, 597.11857707509887)",0.181565756461,"(959.1002044989774, 595.32617586912056)",0.661216132796,"(955.65281625115415, 614.15420129270547)",-0.0679190694374,True
"(916.12003345880385, 597.10832287745711)",0.184351340736,"(959.14484126984121, 595.3789682539682)",0.609952545228,"(955.65139263252456, 614.23180592991912)",-0.0485234673282,True
"(915.93537414965976, 597.14158163265301)",0.184096439363,"(959.00890207715133, 595.36993076162207)",0.617188985954,"(955.65476190476181, 614.32967032967031)",-0.0396523074267,True
"(915.93537414965976, 597.14158163265301)",0.184096439363,"(959.00890207715133, 595.36993076162207)",0.617188985954,"(955.65476190476181, 614.32967032967031)",-0.0396523074267,True
"(915.26019503546092, 597.09707446808511)",0.185733650404,"(958.91715976331363, 595.52958579881658)",0.631737063246,"(955.67320261437908, 614.46125116713347)",-0.0255820454929,True
"(915.3955257270693, 596.92751677852345)",0.192136312361,"(959.04690618762459, 595.6556886227545)",0.644446985857,"(955.6875, 614.52935606060601)",-0.0698641790006,True
"(915.3955257270693, 596.92751677852345)",0.192136312361,"(959.04690618762459, 595.6556886227545)",0.644446985857,"(955.6875, 614.52935606060601)",-0.0698641790006,True
"(915.83550913838121, 596.95126196692775)",0.195269931886,"(959.18991097922844, 595.82393669634018)",0.658816484464,"(955.85051067780864, 614.5682451253482)",-0.06226903772,True
"(915.4328424810351, 597.03837572512271)",0.194178228647,"(959.09036144578317, 595.93172690763049)",0.644113910977,"(955.68430826369536, 614.6462395543175)",-0.0742037112662,True
"(915.4328424810351, 597.03837572512271)",0.194178228647,"(959.09036144578317, 595.93172690763049)",0.644113910977,"(955.68430826369536, 614.6462395543175)",-0.0742037112662,True
"(915.76041666666652, 597.25333333333333)",0.192427186887,"(958.93600764087864, 595.88538681948421)",0.617840563143,"(955.65428824049502, 614.80636604774531)",-0.0841831085979,True
"(915.72811671087538, 597.29664014146772)",0.193641626472,"(959.00497512437801, 596.0676616915423)",0.609735527744,"(955.60018467220675, 614.83102493074796)",-0.081861442897,True
"(915.72811671087538, 597.29664014146772)",0.193641626472,"(959.00497512437801, 596.0676616915423)",0.609735527744,"(955.60018467220675, 614.83102493074796)",-0.081861442897,True
"(916.15193602693591, 597.33207070707067)",0.195634955719,"(959.04178814382885, 596.14480077745384)",0.592064060962,"(955.64945652173913, 614.84601449275362)",-0.0797391276276,True
"(915.36617183985595, 597.21007647323427)",0.195815506054,"(959.06666666666661, 596.18407960198999)",0.631297501805,"(955.69934640522865, 614.90476190476193)",-0.0506583161779,True
"(915.36617183985595, 597.21007647323427)",0.195815506054,"(959.06666666666661, 596.18407960198999)",0.631297501805,"(955.69934640522865, 614.90476190476193)",-0.0506583161779,True
"(915.25044802867376, 597.18010752688167)",0.197169152095,"(959.17198067632842, 596.20772946859904)",0.602828249554,"(955.65213442325148, 614.99727520435965)",-0.026366813772,True
"(915.47888589398008, 597.26549865229106)",0.199246080506,"(958.95759368836275, 596.33530571992105)",0.606840796056,"(955.5598173515981, 615.06849315068496)",-0.0527560118972,True
"(915.47888589398008, 597.26549865229106)",0.199246080506,"(958.95759368836275, 596.33530571992105)",0.606840796056,"(955.5598173515981, 615.06849315068496)",-0.0527560118972,True
"(916.00903225806451, 597.40731182795696)",0.198765414274,"(958.86390532544374, 596.3234714003944)",0.60384116962,"(955.5349907918968, 615.08471454880294)",-0.0542418821854,True
